"alias","Matching.Attribute","name","Organism Taxon Id","querynode","represents","selected","shared name","Type"
"IPOA7|KPNA7","KPNA6","KPNA6","9606","true","ncbigene:23633","false","KPNA6","protein"
,"Frg1","Frg1","10090","true","ncbigene:14300","false","Frg1","protein"
"DYRK6|FIST3|PKY","Hipk3","Hipk3","10090","true","ncbigene:15259","false","Hipk3","protein"
"HSD17B7|Hsd17b_2|bA291L22.1","HSD17B7P2","HSD17B7P2","9606","true","ncbigene:158160","false","HSD17B7P2","protein"
"mGluR6","Grm6","Grm6","10116","true","ncbigene:24419","false","Grm6","protein"
"AV071570|SM1|SM2|smMHC","Myh11","Myh11","10090","true","ncbigene:17880","false","Myh11","protein"
"9330127I20Rik|RYR-2","Ryr2","Ryr2","10090","true","ncbigene:20191","false","Ryr2","protein"
"Prosap2","Shank3","Shank3","10116","true","ncbigene:59312","false","Shank3","protein"
"6030411N21Rik|ABP-KELCH|AU020744|Mav","Klhl2","Klhl2","10090","true","ncbigene:77113","false","Klhl2","protein"
"3110039B05Rik|Bat-2|Bat2|D17H6S51E|G2|Wbp12|mKIAA4178","Prrc2a","Prrc2a","10090","true","ncbigene:53761","false","Prrc2a","protein"
"AL022832|AW743871|Ha1r|Rlim1|Rnf12","Rlim","Rlim","10090","true","ncbigene:19820","false","Rlim","protein"
"AL023085|H-2RIIBP|Nr2b2|RCoR-1|Rub","Rxrb","Rxrb","10090","true","ncbigene:20182","false","Rxrb","protein"
"Myr6","Myo5b","Myo5b","10116","true","ncbigene:25132","false","Myo5b","protein"
"13CDNA73|9330186A19Rik|AF346502|AI462658|C87180|D930046M03|cg003|mKIAA4143","Fry","Fry","10090","true","ncbigene:320365","false","Fry","protein"
"2500002A22Rik|C79747|SMC-4|Smc4l1","Smc4","Smc4","10090","true","ncbigene:70099","false","Smc4","protein"
"2410042M16Rik|mPrrp","Dazap1","Dazap1","10090","true","ncbigene:70248","false","Dazap1","protein"
"1810073P09Rik|AW122246|ESTM15|X83337|mKIAA1760","Wnk2","Wnk2","10090","true","ncbigene:75607","false","Wnk2","protein"
"2900055P10Rik|AW489876|Brwd2|mKIAA1351","Wdr11","Wdr11","10090","true","ncbigene:207425","false","Wdr11","protein"
"2310022M17Rik|BOD2.1|Fam44b","Bod1","Bod1","10090","true","ncbigene:69556","false","Bod1","protein"
"AA407148|MAP-4|Mtap-4|Mtap4","Map4","Map4","10090","true","ncbigene:17758","false","Map4","protein"
"1700026N20Rik|4930557O16Rik|ARHGAP3|Bch","Chn2","Chn2","10090","true","ncbigene:69993","false","Chn2","protein"
"5830477L08Rik|AU041750|Cdgap|D330026I07Rik","Arhgap31","Arhgap31","10090","true","ncbigene:12549","false","Arhgap31","protein"
"CAD|CPAN|DFF-40|DFF2|DFF40","DFFB","DFFB","9606","true","ncbigene:1677","false","DFFB","protein"
"AI647066|Atp6a1|Atp6a2|Atp6v1a1|VA68|VPP2","Atp6v1a","Atp6v1a","10090","true","ncbigene:11964","false","Atp6v1a","protein"
"AL033289|Rps27a|Uba52|Ubb2|Ubc","Ubb","Ubb","10090","true","ncbigene:22187","false","Ubb","protein"
"AW146364|R75297|Vil2|p81","Ezr","Ezr","10090","true","ncbigene:22350","false","Ezr","protein"
"AV120107|PRK|Pact|RAX|lear","Prkra","Prkra","10090","true","ncbigene:23992","false","Prkra","protein"
"1110013I11Rik|14-3-3zeta|AI596267|AL022924|AU020854","Ywhaz","Ywhaz","10090","true","ncbigene:22631","false","Ywhaz","protein"
"Ap50|Clapm1|mu2","Ap2m1","Ap2m1","10090","true","ncbigene:11773","false","Ap2m1","protein"
"AI843275|D430023H11|mKIAA1669","Tubgcp6","Tubgcp6","10090","true","ncbigene:328580","false","Tubgcp6","protein"
"9930111A19Rik|Mis6|N1|Tan1|lin-12","Notch1","Notch1","10090","true","ncbigene:18128","false","Notch1","protein"
"9530089B19|9930003A20Rik|C230080M11Rik|Pomfil3|Unc53h1|mKIAA1151|steerin-1","Nav1","Nav1","10090","true","ncbigene:215690","false","Nav1","protein"
"BC017147|Klct","Klc3","Klc3","10090","true","ncbigene:232943","false","Klc3","protein"
"AV095280|N-ras","Nras","Nras","10090","true","ncbigene:18176","false","Nras","protein"
"Mbnl|mKIAA0428","Mbnl1","Mbnl1","10090","true","ncbigene:56758","false","Mbnl1","protein"
"2610027H02Rik|Spna-2|Spna2","Sptan1","Sptan1","10090","true","ncbigene:20740","false","Sptan1","protein"
"9630007J19Rik|AI413174|AI661011|Dbv|MVa|Myo5|MyoVA|Sev-1|d|d-120J|flail|flr","Myo5a","Myo5a","10090","true","ncbigene:17918","false","Myo5a","protein"
"D15F32S1h|D7H15F32S1|D7H15F37S1|jdf2|mKIAA0393|rjs","Herc2","Herc2","10090","true","ncbigene:15204","false","Herc2","protein"
"0610006J14Rik|Uba52|Ubb|Ubc","Rps27a","Rps27a","10090","true","ncbigene:78294","false","Rps27a","protein"
"2410004L15Rik|AI647056|Fthfsdc1","Mthfd1l","Mthfd1l","10090","true","ncbigene:270685","false","Mthfd1l","protein"
"A430032G04Rik|A430040A19Rik|AA501170|Bruce|D630005A10Rik|mKIAA1289","Birc6","Birc6","10090","true","ncbigene:12211","false","Birc6","protein"
"2600013D04Rik|NOV|PlexA1|Plxn1|mKIAA4053","Plxna1","Plxna1","10090","true","ncbigene:18844","false","Plxna1","protein"
"2010321I05Rik|3110054G10Rik|AW557223|CAGH26|D130023A07Rik|GW182|Tnrc6","Tnrc6a","Tnrc6a","10090","true","ncbigene:233833","false","Tnrc6a","protein"
"Hnrpg|Rbmx|Rbmxrt","Rbmxl1","Rbmxl1","10090","true","ncbigene:19656","false","Rbmxl1","protein"
"Rab7a","Rab7","Rab7","10090","true","ncbigene:19349","false","Rab7","protein"
"NOS1|SPGF12","NANOS1","NANOS1","9606","true","ncbigene:340719","false","NANOS1","protein"
"Faap100","2310003H01Rik","2310003H01Rik","10090","true","ncbigene:71885","false","2310003H01Rik","protein"
"IRS1IRM","Irs1","Irs1","10116","true","ncbigene:25467","false","Irs1","protein"
"6430519O13Rik|Pmca3","Atp2b3","Atp2b3","10090","true","ncbigene:320707","false","Atp2b3","protein"
"AA407901|BAM11|ENL|LTG19","Mllt1","Mllt1","10090","true","ncbigene:64144","false","Mllt1","protein"
"AW494271|E030030H24Rik|Nf-1","Nf1","Nf1","10090","true","ncbigene:18015","false","Nf1","protein"
"2410127E16Rik","Ppfia3","Ppfia3","10090","true","ncbigene:76787","false","Ppfia3","protein"
"D6Pas2|ENSMUSG00000072853|Gm10429|IP3R1|InsP3R|Ip3r|Itpr-1|P400|Pcp-1|Pcp1|opt","Itpr1","Itpr1","10090","true","ncbigene:16438","false","Itpr1","protein"
"CAD","IRG1","IRG1","9606","true","ncbigene:730249","false","IRG1","protein"
"AA960152|AI875693|bHLHd4|bHLHd5|bHLHd6|bHLHd7|bHLHd8","Max","Max","10090","true","ncbigene:17187","false","Max","protein"
"9530027K12Rik|D3Ertd330e|FBP|Fubp|Fubp4","Fubp1","Fubp1","10090","true","ncbigene:51886","false","Fubp1","protein"
"1700022P15Rik|5830426A08Rik|ROSA62|SpbIV|Spnb4|dyn|lnd|nmf261|nmf379|qv","Sptbn4","Sptbn4","10090","true","ncbigene:80297","false","Sptbn4","protein"
"Trp53|p53","Tp53","Tp53","10116","true","ncbigene:24842","false","Tp53","protein"
"ZNF468","ZNF761","ZNF761","9606","true","ncbigene:388561","false","ZNF761","protein"
"AI449786|ASPP1|AW545810|Tp53bp2|Trp53bp2|p85","Ppp1r13b","Ppp1r13b","10090","true","ncbigene:21981","false","Ppp1r13b","protein"
"Sam68|p62|p68","Khdrbs1","Khdrbs1","10090","true","ncbigene:20218","false","Khdrbs1","protein"
"42kDa|4933400B15Rik|D13Ertd340e|Gkap42","Gkap1","Gkap1","10090","true","ncbigene:56278","false","Gkap1","protein"
"CT1.3|HIP8|HYPD|MAGE3|MAGEA6","MAGEA3","MAGEA3","9606","true","ncbigene:4102","false","MAGEA3","protein"
"ARHGAP14|MEGAP|SRGAP2|WRP","SRGAP3","SRGAP3","9606","true","ncbigene:9901","false","SRGAP3","protein"
"5730450N06Rik|5730460C18Rik|AI854580|D2Wsu127e","Cds2","Cds2","10090","true","ncbigene:110911","false","Cds2","protein"
,"Itpr2","Itpr2","10116","true","ncbigene:81678","false","Itpr2","protein"
"C80397|MMIb|MYO1E|NMI|mm1beta|myr2","Myo1c","Myo1c","10090","true","ncbigene:17913","false","Myo1c","protein"
"1700087N07Rik|5730465C04Rik|ES/130|mKIAA1398|mRRp0|mRRp1.8|mRRp10|mRRp15a|mRRp15b|mRRp16.8|mRRp2|mRRp41|mRRp47|mRRp5.4|p180","Rrbp1","Rrbp1","10090","true","ncbigene:81910","false","Rrbp1","protein"
"BTF1|TBP1|TATA-binding protein|TBP|L000002037","SPT15","SPT15","559292","true","ncbigene:856891","false","SPT15","protein"
"CG1664|CG17335|CT4634|DNXF-1|Dm nxf1|DmNXF1|DmelCG1664|NFX1|NXF1|NXF1-p15|PABPr|dTap|l(1)9Fd|l(1)G1|l(1)ts|l(1)ts403|sbt","sbr","sbr","7227","true","ncbigene:43944","false","sbr","protein"
"Syngap","Syngap1","Syngap1","10116","true","ncbigene:192117","false","Syngap1","protein"
"FHOD3|WBP-3|WBP3","FMNL3","FMNL3","9606","true","ncbigene:91010","false","FMNL3","protein"
"Znf231","Bsn","Bsn","10116","true","ncbigene:29138","false","Bsn","protein"
"AW555095|C87862|Pttg|Pttg3","Pttg1","Pttg1","10090","true","ncbigene:30939","false","Pttg1","protein"
"AI266814|ERG27","Hsd17b7","Hsd17b7","10090","true","ncbigene:15490","false","Hsd17b7","protein"
"Hpk1|mHPK1","Map4k1","Map4k1","10090","true","ncbigene:26411","false","Map4k1","protein"
"SHIP|SHIP-1|SHIP1|SIP-145|p150Ship|s-SHIP","Inpp5d","Inpp5d","10090","true","ncbigene:16331","false","Inpp5d","protein"
"CG3018|DUbc9|DmUbc9|DmelCG3018|FBgn0010602|Iwr|UBC9|Ubc 9|Ubc-9|dip4|hbl|i105|i56|l(2)01519|l(2)02858|l(2)05486|l(2)05487|semi","lwr","lwr","7227","true","ncbigene:33226","false","lwr","protein"
"AA409408|Maged3|Maged3l|Tnn|Trol|magphinin","Tro","Tro","10090","true","ncbigene:56191","false","Tro","protein"
"1100001C23Rik|2310036G12Rik|2310057K23Rik|2310074I15Rik|AF006999|AV006427|D330041I19Rik|D830007G01Rik|L56|mdm|shru","Ttn","Ttn","10090","true","ncbigene:22138","false","Ttn","protein"
"Fath2","Fat2","Fat2","10116","true","ncbigene:65048","false","Fat2","protein"
"5830451P18Rik|AU015341|Duplin|HELSNF1|mKIAA1564","Chd8","Chd8","10090","true","ncbigene:67772","false","Chd8","protein"
"1810042B05Rik|2310042E16Rik|4732488H20|C330002D13Rik|C87206|Coh1|D230005K13|mKIAA0532|mKIAA5032","Vps13b","Vps13b","10090","true","ncbigene:666173","false","Vps13b","protein"
"CHD-6|CHD5|RIGB","CHD6","CHD6","9606","true","ncbigene:84181","false","CHD6","protein"
"90kDa|AL022974|C81438|Hsp84|Hsp84-1|Hsp90|Hspcb","Hsp90ab1","Hsp90ab1","10090","true","ncbigene:15516","false","Hsp90ab1","protein"
"AI385707|AI480567|E030024M20Rik","Eln","Eln","10090","true","ncbigene:13717","false","Eln","protein"
"MRASAL","Rasal1","Rasal1","10090","true","ncbigene:19415","false","Rasal1","protein"
"6030403J01|D11Ertd759e|mKIAA1554","Rnf213","Rnf213","10090","true","ncbigene:672511","false","Rnf213","protein"
"3110043H24Rik|4930432B04Rik|D730027C18Rik|T25636|mKIAA0097","Ckap5","Ckap5","10090","true","ncbigene:75786","false","Ckap5","protein"
,"Braf","Braf","10116","true","ncbigene:114486","false","Braf","protein"
"Idn3","Nipbl","Nipbl","10090","true","ncbigene:71175","false","Nipbl","protein"
"E130317C12Rik|JZA-3|Jza1","Tdg","Tdg","10090","true","ncbigene:21665","false","Tdg","protein"
"ERN1|bifunctional endoribonuclease/protein kinase IRE1|L000000875","IRE1","IRE1","559292","true","ncbigene:856478","false","IRE1","protein"
"Ant2","Slc25a5","Slc25a5","10090","true","ncbigene:11740","false","Slc25a5","protein"
"D230016L12Rik|Top-2","Top2b","Top2b","10090","true","ncbigene:21974","false","Top2b","protein"
"2900024F02Rik|AA958953|ABS|AI324246","Ddx41","Ddx41","10090","true","ncbigene:72935","false","Ddx41","protein"
"xfancd2","fancd2","fancd2","8355","true","ncbigene:734196","false","fancd2","protein"
,"ubc","ubc","8355","true","ncbigene:380559","false","ubc","protein"
"2610021O03Rik|AI047775|AI853536|AW547281|Apc1|Mcpr|tsg24","Anapc1","Anapc1","10090","true","ncbigene:17222","false","Anapc1","protein"
"Bit|Ptpns1|SHPS-1","Sirpa","Sirpa","10116","true","ncbigene:25528","false","Sirpa","protein"
"Ac1-060|Apo B-100|ApoB-100|ApoB-48","Apob","Apob","10116","true","ncbigene:54225","false","Apob","protein"
"PAK2|PRK2|PRKCL2|PRO2042|Pak-2|STK7","PKN2","PKN2","9606","true","ncbigene:5586","false","PKN2","protein"
"AU019467|D11Bwg0410e|DBF3/PRP8|Prp8|Sfprp8l","Prpf8","Prpf8","10090","true","ncbigene:192159","false","Prpf8","protein"
"1810004B07Rik","Thap7","Thap7","10090","true","ncbigene:69009","false","Thap7","protein"
"2410008J01Rik|AU018859|Cpad","Cad","Cad","10116","true","ncbigene:24240","false","Cad","protein"
"RGD1560056","Usp9x","Usp9x","10116","true","ncbigene:363445","false","Usp9x","protein"
"Pabp|Pabp1","Pabpc1","Pabpc1","10116","true","ncbigene:171350","false","Pabpc1","protein"
"9930124L22Rik|AI448945|FBP2|Fnbp2|srGAP3","Srgap2","Srgap2","10090","true","ncbigene:14270","false","Srgap2","protein"
"DY6","Ahnak","Ahnak","10090","true","ncbigene:66395","false","Ahnak","protein"
,"Jmy","Jmy","10090","true","ncbigene:57748","false","Jmy","protein"
"A630082H08Rik|FAS","Fasn","Fasn","10090","true","ncbigene:14104","false","Fasn","protein"
"CLIP-170|Rsn","Clip1","Clip1","10116","true","ncbigene:65201","false","Clip1","protein"
"0610008L17Rik|2410011D02Rik|BIMP3|CARMA1","Card11","Card11","10090","true","ncbigene:108723","false","Card11","protein"
"4631412G21Rik|Perc","Ppargc1b","Ppargc1b","10090","true","ncbigene:170826","false","Ppargc1b","protein"
"AI462015|Nfkbi","Nfkbia","Nfkbia","10090","true","ncbigene:18035","false","Nfkbia","protein"
"AI480556|SR-A1","Scaf1","Scaf1","10090","true","ncbigene:233208","false","Scaf1","protein"
"4932417H02Rik|Rap|Raptor|mKIAA1303","Rptor","Rptor","10090","true","ncbigene:74370","false","Rptor","protein"
"Spnb1","Sptb","Sptb","10116","true","ncbigene:314251","false","Sptb","protein"
"Rbaf600","Ubr4","Ubr4","10116","true","ncbigene:313658","false","Ubr4","protein"
"E2F-1|RBAP1|RBBP3|RBP3","E2F1","E2F1","9606","true","ncbigene:1869","false","E2F1","protein"
,"Ilk","Ilk","10116","true","ncbigene:170922","false","Ilk","protein"
,"irs1","irs1","284812","true","ncbigene:2541245","false","irs1","protein"
"APO-J|APOJ|CLI|CLU1|CLU2|KUB1|NA1/NA2|SGP-2|SGP2|SP-40|TRPM-2|TRPM2","CLU","CLU","9606","true","ncbigene:1191","false","CLU","protein"
"AI595938","Neb","Neb","10090","true","ncbigene:17996","false","Neb","protein"
"PRC17|TBC1D3A|TBC1D3F","TBC1D3","TBC1D3","9606","true","ncbigene:729873","false","TBC1D3","protein"
"B-MHC|MyHC-I|Myhc-b|Myhcb|beta-MHC","Myh7","Myh7","10090","true","ncbigene:140781","false","Myh7","protein"
"GPR57|GPR58|TAAR2","TAAR3","TAAR3","9606","true","ncbigene:9288","false","TAAR3","protein"
"MHC14|MYH14","MYH7B","MYH7B","9606","true","ncbigene:57644","false","MYH7B","protein"
"BC028668|BC046514|MST|Mlk2","Map3k10","Map3k10","10090","true","ncbigene:269881","false","Map3k10","protein"
"Rag-1","Rag1","Rag1","10090","true","ncbigene:19373","false","Rag1","protein"
"ARHGEF24|CHD5|CHDS5|DUET|DUO|HAPIP|TRAD","KALRN","KALRN","9606","true","ncbigene:8997","false","KALRN","protein"
"Rb|Rb-1|pRb","Rb1","Rb1","10090","true","ncbigene:19645","false","Rb1","protein"
"ATP2B2|MXRA1|PMCA4|PMCA4b|PMCA4x","ATP2B4","ATP2B4","9606","true","ncbigene:493","false","ATP2B4","protein"
"KRN1|KRTAP5-1|KRTAP5.9","KRTAP5-9","KRTAP5-9","9606","true","ncbigene:3846","false","KRTAP5-9","protein"
"PHAS-I","Eif4ebp1","Eif4ebp1","10116","true","ncbigene:116636","false","Eif4ebp1","protein"
"ERA1|Hox-1.6","Hoxa1","Hoxa1","10090","true","ncbigene:15394","false","Hoxa1","protein"
"Tceal3|WEX2","TCEAL6","TCEAL6","9606","true","ncbigene:158931","false","TCEAL6","protein"
"bNOS","Nos1","Nos1","10116","true","ncbigene:24598","false","Nos1","protein"
"Dnch1|Dnchc1","Dync1h1","Dync1h1","10116","true","ncbigene:29489","false","Dync1h1","protein"
"ncbigene:10985|ARABIDOPSIS THALIANA GENERAL CONTROL NON-REPRESSIBLE 1|ATGCN1|GENERAL CONTROL NON-REPRESSIBLE 1|MAE1.10|MAE1_10","GCN1","GCN1","3702","true","uniprot:Q92616","false","GCN1","gene;protein"
"I-TRAF|ITRAF|TRAF2","TANK","TANK","9606","true","ncbigene:10010","false","TANK","protein"
"AW208770|Eask|FLG|Fgfr-1|Flt-2|Hspy|MFR|bFGF-R-1|c-fgr","Fgfr1","Fgfr1","10090","true","ncbigene:14182","false","Fgfr1","protein"
,"tal1","tal1","284812","true","ncbigene:2538977","false","tal1","protein"
"65kDa","U2af2","U2af2","10116","true","ncbigene:308335","false","U2af2","protein"
"9030414B18Rik|AI225830|C85377|Ire1a|Ire1alpha|Ire1p","Ern1","Ern1","10090","true","ncbigene:78943","false","Ern1","protein"
"BFGFR|CD331|CEK|FGFBR|FGFR-1|FLG|FLT-2|FLT2|HBGFR|HH2|HRTFDS|KAL2|N-SAM|OGD|bFGF-R-1","FGFR1","FGFR1","9606","true","ncbigene:2260","false","FGFR1","protein"
"CYKER|Krt2-8","Krt8","Krt8","10116","true","ncbigene:25626","false","Krt8","protein"
"RGD1562504","Tceal3","Tceal3","10116","true","ncbigene:501628","false","Tceal3","protein"
,"Nnt","Nnt","10116","true","ncbigene:310378","false","Nnt","protein"
"TAFI48|mTAFI48","Taf1a","Taf1a","10090","true","ncbigene:21339","false","Taf1a","protein"
"CP107|PRB1|p107","RBL1","RBL1","9606","true","ncbigene:5933","false","RBL1","protein"
"rpl10|rpl10-1","rpl1001","rpl1001","284812","true","ncbigene:2540795","false","rpl1001","protein"
"Nr1b3|RAR-gamma|RARD|RARgamma2","Rarg","Rarg","10090","true","ncbigene:19411","false","Rarg","protein"
"Dnahc11|Dnahc17","Dnah17","Dnah17","10116","true","ncbigene:287845","false","Dnah17","protein"
"Mint2","Apba2","Apba2","10116","true","ncbigene:83610","false","Apba2","protein"
"CEP80|HEL112|S27A|UBA80|UBC|UBCEP1|UBCEP80","RPS27A","RPS27A","9606","true","ncbigene:6233","false","RPS27A","protein"
"ABP-280|Dilp2|F730004A14Rik|Fln1|GENA 379|filamin-1","Flna","Flna","10090","true","ncbigene:192176","false","Flna","protein"
"E330031J07Rik|Mg11","Samhd1","Samhd1","10090","true","ncbigene:56045","false","Samhd1","protein"
,"DHFR2","DHFR2",,"true","ncbigene:200895","false","DHFR2","gene;protein"
,"H1-4","H1-4",,"true","ensembl:ENSG00000168298;ncbigene:3008","false","H1-4","gene"
,"LARS1","LARS1",,"true","ensembl:ENSG00000133706;ncbigene:51520","false","LARS1","gene"
"ncbigene:55610","VPS50","VPS50",,"true","VPS50","false","VPS50","gene;protein"
,"CGB3","CGB3",,"true","ensembl:ENSG00000104827","false","CGB3","gene;protein"
,"C16ORF87","C16ORF87",,"true","ensembl:ENSG00000155330","false","C16ORF87","gene"
,"TENT5C","TENT5C",,"true","entrez gene:54855","false","TENT5C","gene;protein"
,"FAAP100","FAAP100",,"true","FAAP100","false","FAAP100","gene;protein"
,"CARMIL3","CARMIL3",,"true","ensembl:ENSG00000186648;ncbigene:90668","false","CARMIL3","gene"
,"MAP3K21","MAP3K21",,"true","ensembl:ENSG00000143674","false","MAP3K21","gene;protein"
,"MTSS2","MTSS2",,"true","entrez gene:92154","false","MTSS2","gene;protein"
,"CPLANE1","CPLANE1",,"true","ncbigene:65250","false","CPLANE1","gene;protein"
,"BORCS8-MEF2B","BORCS8-MEF2B",,"true","entrez gene:4207","false","BORCS8-MEF2B","gene;protein"
,"NOTCH2NLA","NOTCH2NLA",,"true","ncbigene:388677","false","NOTCH2NLA","gene;protein"
,"USF3","USF3",,"true","entrez gene:205717","false","USF3","gene;protein"
,"RUBCNL","RUBCNL",,"true","ncbigene:80183","false","RUBCNL","gene;protein"
,"FRG1BP","FRG1BP",,"true","entrez gene:284802","false","FRG1BP","protein"
,"NEXMIF","NEXMIF",,"true","entrez gene:340533","false","NEXMIF","gene;protein"
,"RFLNA","RFLNA",,"true","entrez gene:144347","false","RFLNA","gene;protein"
,"GALNT17","GALNT17",,"true","ncbigene:64409","false","GALNT17","gene"
,"CRACDL","CRACDL",,"true","ncbigene:343990","false","CRACDL","gene"
,"EZHIP","EZHIP",,"true","ncbigene:340602","false","EZHIP","gene"
,"PIERCE2","PIERCE2",,"true","ncbigene:145788","false","PIERCE2","gene"
,"ZNG1B","ZNG1B",,"true","ncbigene:150472","false","ZNG1B","gene"
,"FBXW10B","FBXW10B",,"true","ncbigene:374286","false","FBXW10B","gene"
,"H1-7","H1-7",,"true","ncbigene:341567","false","H1-7","gene"
